,building size,conv cost @20,green ben,green cost,green ins,green net
33,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
34,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
35,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
36,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
37,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
38,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
39,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
40,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
41,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
42,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
43,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
44,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
45,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
46,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
47,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
48,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
49,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
50,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
51,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
52,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
53,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
54,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
55,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
56,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
57,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
58,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
59,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
60,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
61,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
62,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
63,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
64,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
65,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
66,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
67,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
68,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
69,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
70,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
71,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
72,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
73,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
74,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
75,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
76,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
77,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
78,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
79,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
80,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
81,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
82,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
83,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
84,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
85,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
86,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
87,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
88,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
89,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
90,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
91,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
92,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
93,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
94,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
95,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
96,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
97,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
98,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
99,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
100,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
101,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
102,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
103,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
104,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
105,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
106,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
107,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
108,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
109,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
110,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
111,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
112,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
113,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
114,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
115,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
116,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
117,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
118,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
119,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
120,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
121,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
122,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
123,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
124,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
125,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
126,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
127,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
128,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
129,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
130,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
131,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
132,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
133,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
134,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
135,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
136,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
137,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
138,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
139,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
140,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
141,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
142,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
143,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
144,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
145,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
146,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
147,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
148,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
149,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
150,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
151,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
152,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
153,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
154,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
155,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
156,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
157,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
158,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
159,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
160,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
161,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
162,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
163,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
164,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
165,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
166,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
167,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
168,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
169,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
170,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
171,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
172,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
173,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
174,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
175,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
176,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
177,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
178,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
179,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
180,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
181,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
182,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
183,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
184,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
185,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
186,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
187,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
188,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
189,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
190,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
191,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
192,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
193,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
194,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
195,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
196,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
197,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
198,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
199,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
200,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
201,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
202,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
203,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
204,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
205,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
206,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
207,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
208,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
209,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
210,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
211,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
212,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
213,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
214,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
215,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
216,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
217,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
218,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
219,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
220,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
221,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
222,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
223,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
224,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
225,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
226,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
227,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
228,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
229,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
230,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
231,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
232,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
233,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
234,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
235,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
236,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
237,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
238,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
239,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
240,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
241,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
242,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
243,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
244,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
245,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
246,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
247,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
248,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
249,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
250,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
251,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
252,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
253,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
254,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
255,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
256,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
257,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
258,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
259,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
260,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
261,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
262,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
263,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
264,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
265,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
266,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
267,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
268,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
269,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
270,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
271,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
272,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
273,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
274,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
275,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
276,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
277,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
278,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
279,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
280,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
281,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
282,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
283,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
284,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
285,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
286,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
287,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
288,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
289,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
290,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
291,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
292,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
293,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
294,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
295,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
296,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
297,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
298,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
299,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
300,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
301,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
302,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
303,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
304,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
305,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
306,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
307,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
308,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
309,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
310,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
311,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
312,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
313,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
314,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
315,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
316,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
317,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
318,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
319,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
320,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
321,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
322,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
323,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
324,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
325,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
326,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
327,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
328,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
329,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
330,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
331,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
332,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
333,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
334,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
335,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
336,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
337,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
338,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
339,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
340,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
341,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
342,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
343,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
344,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
345,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
346,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
347,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
348,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
349,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
350,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
351,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
352,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
353,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
354,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
355,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
356,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
357,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
358,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
359,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
360,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
361,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
362,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
363,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
364,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
365,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
366,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
367,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
368,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
369,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
370,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
371,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
372,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
373,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
374,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
375,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
376,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
377,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
378,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
379,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
380,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
381,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
382,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
383,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
384,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
385,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
386,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
387,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
388,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
389,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
390,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
391,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
392,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
393,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
394,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
395,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
396,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
397,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
398,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
399,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
400,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
401,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
402,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
403,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
404,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
405,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
406,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
407,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
408,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
409,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
410,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
411,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
412,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
413,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
414,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
415,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
416,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
417,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
418,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
419,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
420,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
421,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
422,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
423,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
424,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
425,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
426,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
427,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
428,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
429,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
430,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
431,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
432,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
433,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
434,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
435,935.6666666666666,9213.828123999267,0.0,0.0,0,0.0
